track,album,album_type,artist,album_duration,release_date,recording_period,recording_location,album_genre,album_styles,album_moods,album_themes,genres,styles,moods,themes,composers,user_rating
Bad News Comes to Town,Bluenote Cafe,live,Neil Young,2:26:11,2015-13-11,,,"Pop/Rock, Blues","Album Rock, Contemporary Blues, Rock & Roll, Roots Rock, Heartland Rock","Rollicking, Rousing, Earnest, Organic, Provocative, Brash, Complex, Fun, Poignant, Ramshackle, Rustic, Searching, Ambitious, Autumnal, Bittersweet, Earthy, Literate, Messy, Confrontational, Meandering, Pastoral","Reflection, Awareness, Guys Night Out, Introspection, Passion",Pop/Rock,,,,Neil Young,8.0
Balanced on a Pin,Here If You Listen,studio,David Crosby,45:08:00,,2018,"Flux Studios, New York","Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",,,,,"David Crosby, Michael League, Becca Stevens, Michelle Willis",7.0
Ballad of Hollis Brown,Stills Alone,studio,Stephen Stills,30:36:00,,,"Audio Vision Recording Studios, Miami, FL",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,,,Bob Dylan,8.0
Band Introductions,Live at Berkeley 1971,live,Stephen Stills,1:05:58,4/28/2023,,,Pop/Rock,,,,,,,,Stephen Stills,9.0
Barrel of Pain,Earth & Sky,studio,Graham Nash,35:14:00,1980,1979,,Pop/Rock,Contemporary Singer/Songwriter,"Laid-Back/Mellow, Calm/Peaceful, Melodic, Organic, Smooth, Warm, Yearning, Agreeable, Dreamy, Exploratory, Gentle, Lonely, Poetic, Sentimental, Strong, Confessional, Flowing, Intimate, Nostalgic, Pastoral, Reassuring/Consoling, Soothing, Springlike","Relationships, Introspection, Sunday Afternoon, Affection/Fondness, Reflection, Relaxation, Sweet Dreams, Daydreaming, At the Office",,,,,Graham Nash,
Be Yourself,Songs for Beginners,studio,Graham Nash,32:13:00,1971,,"Studio C, San Francisco, CA",Pop/Rock,"Singer/Songwriter, Soft Rock","Agreeable, Calm/Peaceful, Dreamy, Sentimental, Yearning, Flowing, Lonely, Nostalgic, Strong","Introspection, Reflection, Relationships, Relaxation",,,,,"Graham Nash, Terry Reid",
Beaucoup Yumbo,Thoroughfare Gap,studio,Stephen Stills,,1978,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,Pop/Rock,"Contemporary Pop/Rock, Soft Rock","Confident, Earthy, Laid-Back/Mellow, Reflective, Romantic, Rousing, Sentimental, Warm, Wistful, Amiable/Good-Natured, Dreamy","Empowerment, Reflection","Stephen Stills, Joe Vitale",6.0
Beautiful Bluebird,Chrome Dreams II,studio,Neil Young,1:06:13,,,Feelgood's Garage,Pop/Rock,"Album Rock, Country-Rock, Hard Rock","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock","Bittersweet, Reflective, Whimsical, Wistful, Calm/Peaceful, Intimate, Relaxed, Delicate, Literate, Nostalgic, Refined, Warm, Gentle, Organic, Searching, Laid-Back/Mellow, Soft/Quiet, Melancholy, Soothing","Comfort, Introspection, Reflection, The Great Outdoors",Neil Young,8.0
Before Tomorrow Falls on Love,Sky Trails,studio,David Crosby,50:29:00,,," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",Folk,"Contemporary Singer/Songwriter, Folk-Pop","Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",,,,,"David Crosby, Michael McDonald",7.0
Beneath the Waves,This Path Tonight,studio,Graham Nash,41:43:00,,,,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter","Amiable/Good-Natured, Literate, Poignant, Laid-Back/Mellow, Gentle, Reflective, Relaxed, Sentimental, Summery, Warm, Pastoral, Smooth, Soothing, Sweet, Intimate, Wistful, Autumnal, Earnest, Organic","Politics/Society, Relaxation, Small Gathering",,,,,"Shane Fontayne, Graham Nash",
Better Days,Songs for Beginners,studio,Graham Nash,32:13:00,1971,,"Studio C, San Francisco, CA",Pop/Rock,"Singer/Songwriter, Soft Rock","Agreeable, Calm/Peaceful, Dreamy, Sentimental, Yearning, Flowing, Lonely, Nostalgic, Strong","Introspection, Reflection, Relationships, Relaxation",,,,,Graham Nash,
Big Green Country,Mirror Ball,studio,Neil Young,55:21:00,,"January 26, 1995 - February 26, 1995","A & M Studios, Hollywood, CA",Pop/Rock,"Album Rock, American Trad Rock, Country-Rock, Hard Rock","Pastoral, Rustic, Gritty, Sentimental, Calm/Peaceful, Gutsy, Insular, Intimate, Laid-Back/Mellow, Melancholy, Plaintive, Reflective, Relaxed, Sad, Weary, Wistful, Yearning, Autumnal, Bittersweet, Earthy, Literate","Comfort, Drinking, Feeling Blue, Heartache, Late Night, Regret, Reflection",Pop/Rock,"Album Rock, American Trad Rock, Country-Rock, Hard Rock, Singer/Songwriter, Southern Rock","Gritty, Sentimental, Aggressive, Earnest, Earthy, Gutsy, Messy, Organic, Ramshackle, Rollicking, Rowdy, Searching, Wistful, Yearning","Comfort, Feeling Blue, Heartache, Introspection, Reflection",Neil Young,6.0
Birds,After the Gold Rush,studio,Neil Young,33:41:00,,"August, 1969 - January, 1970",,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock","Intimate, Wistful, Calm/Peaceful, Laid-Back/Mellow, Organic, Plaintive, Poignant, Reflective, Relaxed, Soothing, Yearning, Autumnal, Bittersweet, Gentle","Autumn, Introspection, Reflection",Pop/Rock,"Singer/Songwriter, Album Rock, Country-Rock, Folk-Rock","Bittersweet, Calm/Peaceful, Delicate, Earnest, Intimate, Laid-Back/Mellow, Melancholy, Plaintive, Poignant, Precious, Reflective, Relaxed, Soothing, Wistful, Yearning, Dreamy, Sad","Comfort, Feeling Blue, Heartache, Introspection, Late Night, Reflection, Solitude, Loss/Grief",Neil Young,10.0
Bittersweet,Wind on the Water,studio,Crosby & Nash,40:57:00,,,,Pop/Rock,"Singer/Songwriter, Soft Rock, Contemporary Pop/Rock","Amiable/Good-Natured, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Sentimental, Wistful","Daydreaming, Dinner Ambiance, Homecoming",Pop/Rock,"Album Rock, Singer/Songwriter, Soft Rock, Folk-Rock, Psychedelic/Garage",Organic,,David Crosby,8.0
Black Coral,Long May You Run,studio,The Stills-Young Band,1:12:10,10/9/1976,"February 16, 1976 - June 7, 1976","Criteria Recording Studios, Miami, FL",Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",,,,,Neil Young,7.0
Black Queen,Stephen Stills,studio,Stephen Stills,38:59:00,1970,,"London, England",Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Pop/Rock,"Singer/Songwriter, Soft Rock","Stylish, Warm, Bright, Cheerful, Innocent, Lively, Lush, Pastoral, Sophisticated, Sparkling","Sunday Afternoon, Day Driving, Summer",Stephen Stills,9.0
Blacknotes,Graham Nash & David Crosby,studio,Crosby & Nash,35:40:00,,1972,"Wally Heider III, Los Angeles, CA",Pop/Rock,"Singer/Songwriter, Soft Rock","Pastoral, Soothing, Poignant, Smooth, Autumnal, Gentle, Intimate, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Earnest, Laid-Back/Mellow, Organic, Reflective, Sentimental, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships","International, Pop/Rock",Singer/Songwriter,"Calm/Peaceful, Dreamy, Sentimental",,Graham Nash,
Blind Fiddler Medley: The Blind Fiddler/Do for the Others/Know You Go,Stills Alone,studio,Stephen Stills,30:36:00,,,"Audio Vision Recording Studios, Miami, FL",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,,,"Stephen Stills, Traditional",8.0
Blizzard of Lies,Songs for Survivors,studio,Graham Nash,44:02:00,,"October 2, 2000 - October 13, 2000","O'Henry Studios, Burbank, CA",Pop/Rock,Contemporary Singer/Songwriter,,,,,,,Graham Nash,
Bluebird,Live At Shepherd's Bush,live,Stephen Stills,1:19:53,,,,Pop/Rock,"Singer/Songwriter, Album Rock","Reflective, Rousing, Warm, Wistful","Comfort, Relaxation, Reminiscing",,,,,Stephen Stills,8.0
Bluebird Revisited,Stephen Stills 2,studio,Stephen Stills,43:02:00,1971,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Amiable/Good-Natured, Literate, Passionate, Strong, Autumnal, Earnest, Intimate, Laid-Back/Mellow, Lively, Organic, Reflective, Sentimental, Wistful, Pastoral, Bittersweet, Freewheeling, Playful, Reverent, Rousing, Street-Smart","Freedom, Imagination, Late Night, Road Trip, Hanging Out, Relaxation",,,,,Stephen Stills,8.0
Borrowed Tune,Tonight's the Night,studio,Neil Young,44:45:00,,,,Pop/Rock,"Album Rock, Country-Rock, Hard Rock, Singer/Songwriter","Bittersweet, Druggy, Gloomy, Indulgent, Intimate, Melancholy, Messy, Ominous, Pastoral, Reflective, Rustic, Sad, Somber, Sparse, Weary, Wistful, Ambitious, Atmospheric, Autumnal, Brooding, Cathartic, Complex, Earnest, Eccentric, Hypnotic, Lazy, Meandering, Nihilistic, Nocturnal, Organic, Ramshackle, Searching, Confrontational, Earthy, Literate, Poignant","Loss/Grief, Scary Music, Introspection, Reflection",Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter","Atmospheric, Autumnal, Bittersweet, Brooding, Druggy, Gloomy, Hypnotic, Melancholy, Nocturnal, Plaintive, Poignant, Reflective, Relaxed, Sad, Searching, Weary, Wistful, Yearning, Dreamy, Intimate","Feeling Blue, Heartache, Introspection, Late Night, Rainy Day, Reflection, Regret, Solitude, Stay in Bed",Neil Young,10.0
Bound For Glory,Old Ways,studio,Neil Young,36:45:00,1985-08,"January, 1983 - April, 1985"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Heartland Rock","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,Country,,"Lively, Nostalgic, Optimistic, Romantic",In Love,Neil Young,6.0
Boxcar,Chrome Dreams II,studio,Neil Young,1:06:13,,,Feelgood's Garage,Pop/Rock,"Album Rock, Country-Rock, Hard Rock","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock","Gritty, Reflective, Self-Conscious, Sentimental, Insular, Literate, Stately, Theatrical, Wistful, Intimate, Organic, Searching, Earnest, Laid-Back/Mellow, Plaintive, Earthy, Rustic","Freedom, Reflection, Reminiscing",Neil Young,8.0
Boxes,For Free,studio,David Crosby,37:29:00,,," Groove Masters, Santa Monica HZ Werks, Van Nuys Joel Jacks Studios, Santa Ynez ","Folk, Pop/Rock","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",,,,,James Raymond,7.0
Broken Bird,Whistling Down the Wire,studio,Crosby & Nash,36:36:00,1976-06,,"Sound Labs, LA, CA & Rudy Recor",Pop/Rock,"Singer/Songwriter, Album Rock, Soft Rock","Amiable/Good-Natured, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Sentimental, Wistful","Daydreaming, Dinner Ambiance, Homecoming",,,,,"David Crosby, Graham Nash",7.0
Buddha on a Hill,Here If You Listen,studio,David Crosby,45:08:00,,2018,"Flux Studios, New York","Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",,,,,"David Crosby, Michael League, Becca Stevens, Michelle Willis",7.0
Buddy's Back,Now,studio,Graham Nash,38:38:00,,,Brooklyn Recording,Pop/Rock,"Country-Rock, Singer/Songwriter, Soft Rock, Folk-Rock, British Invasion","Laid-Back/Mellow, Calm/Peaceful, Melodic, Organic, Smooth, Warm, Yearning, Agreeable, Dreamy, Exploratory, Gentle, Lonely, Poetic, Sentimental, Strong, Confessional, Flowing, Intimate, Nostalgic, Pastoral, Reassuring/Consoling, Soothing, Springlike","Relationships, Introspection, Sunday Afternoon, Affection/Fondness, Reflection, Relaxation, Sweet Dreams, Daydreaming, At the Office",,,,,Graham Nash,
Buffalo Springfield Again,Silver & Gold,studio,Neil Young,39:10:00,,"August 26, 1997 - May 28, 1999","Arlyn Studios, Austin, TX",Pop/Rock,"Album Rock, Country-Rock","Amiable/Good-Natured, Autumnal, Gentle, Intimate, Laid-Back/Mellow, Reflective, Soothing, Wistful",Relaxation,"Easy Listening, Pop/Rock","Adult Contemporary, Country-Rock, Singer/Songwriter","Dreamy, Nostalgic, Yearning",Reminiscing,Neil Young,7.0
Burned,Before and After,live,Neil Young,47:49:00,,,,Pop/Rock,Contemporary Singer/Songwriter,"Earnest, Gentle, Intimate, Melancholy, Poignant, Reflective, Soft/Quiet, Warm, Delicate, Laid-Back/Mellow, Literate, Organic, Wistful","Comfort, Heartache, Reflection, Feeling Blue, Introspection, Rainy Day, Healing/Comfort, Stay in Bed, Relaxation, Yearning",Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Rock & Roll, Singer/Songwriter, Psychedelic/Garage","Bitter, Bittersweet, Freewheeling, Lively, Melancholy, Reflective, Rollicking, Rousing, Searching, Summery, Trippy, Wistful, Yearning","Breakup, Feeling Blue, Reflection, Regret, Summer",Neil Young,6.0
Buyin' Time,Illegal Stills,studio,Stephen Stills,35:25:00,1976,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock",,,Pop/Rock,Contemporary Pop/Rock,"Confident, Freewheeling, Gutsy, Meandering, Rollicking, Rousing, Searching, Visceral, Warm, Wistful, Yearning, Amiable/Good-Natured, Carefree","Empowerment, Freedom, Hanging Out, Introspection, Reflection, Road Trip",Stephen Stills,7.0
By the Light of Common Day,Lighthouse,studio,David Crosby,40:40:00,,,"Groove Masters Studios, Santa Monica, CA",Pop/Rock,"Contemporary Singer/Songwriter, Adult Alternative Pop/Rock, Contemporary Pop/Rock","Earnest, Poignant, Refined, Relaxed, Bittersweet, Intimate, Reflective, Brooding, Laid-Back/Mellow, Literate, Searching, Self-Conscious","Autumn, Early Morning, Introspection, Reflection, Solitude, Sunday Afternoon",,,,,"David Crosby, Becca Stevens",6.0
California Sunset,Old Ways,studio,Neil Young,36:45:00,1985-08,"January, 1983 - April, 1985"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Heartland Rock","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,Country,,"Carefree, Cheerful, Lively, Nostalgic, Optimistic",Reminiscing,Neil Young,6.0
Camera,After the Storm,studio,"Crosby, Stills & Nash",45:56:00,,"January 27, 1994 - July 1, 1994","Groove Masters Studio, Santa Monica, CA",Pop/Rock,"Contemporary Pop/Rock, Album Rock","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,,,,,"David Crosby, Stephen Stills",6.0
Campaigner,Hitchhiker,studio,Neil Young,33:36:00,,,,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Calm/Peaceful, Intimate, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Gentle, Melancholy, Lazy","Healing/Comfort, Introspection, Loneliness, Feeling Blue, Comfort, Heartache, Heartbreak, Lifecycle, Late Night, Long Walk",Pop/Rock,"Album Rock, Singer/Songwriter, Folk-Rock, Psychedelic/Garage","Calm/Peaceful, Gentle, Laid-Back/Mellow, Light, Poignant, Reflective, Relaxed, Searching, Springlike, Wistful, Wry","Introspection, Long Walk, Reflection, The Great Outdoors",Neil Young,8.0
Can't Believe Your Lyin',This Note's for You,studio,Neil Young,38:53:00,1988-04,"November, 1987 - January, 1988","Omni, Oakland, CA","Pop/Rock, Blues","Album Rock, Contemporary Blues, Heartland Rock, Rock & Roll, Roots Rock","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Brash, Complex, Earnest, Fun, Meandering, Messy, Organic, Provocative, Ramshackle, Rollicking, Rousing, Searching","Introspection, Reflection","Blues, Pop/Rock, Jazz","Singer/Songwriter, Swing, Blues-Rock, Heartland Rock","Dreamy, Romantic, Yearning",In Love,Neil Young,6.0
Can't Get No Booty,Thoroughfare Gap,studio,Stephen Stills,,1978,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,Pop/Rock,Contemporary Pop/Rock,"Earthy, Freewheeling, Gritty, Gutsy, Rollicking, Rousing, Searching, Swaggering, Visceral, Warm, Wistful, Yearning, Bravado, Street-Smart","Feeling Blue, Hanging Out, Cool & Cocky","Danny Kortchmar, Stephen Stills",6.0
Can't Let Go,Right By You,studio,Stephen Stills,37:46:00,1984,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock",,,,,,,,6.0
Can't Stop Workin',Peace Trail,studio,Neil Young,38:19:00,,,Shangrila Zuma,Pop/Rock,"Album Rock, Hard Rock, Alternative/Indie Rock","Angry, Outraged, Passionate, Searching, Urgent, Yearning","Introspection, Loss/Grief, Protest, Reflection, Revolution, World View, Yearning, Patriotism, Stay in Bed",,,,,Neil Young,4.0
Capitol,Sky Trails,studio,David Crosby,50:29:00,,," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",Folk,"Contemporary Singer/Songwriter, Folk-Pop","Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Folk,"Contemporary Singer/Songwriter, Folk Jazz",,,"David Crosby, James Raymond",7.0
Captain Kennedy,Hawks & Doves,studio,Neil Young,30:30:00,1980-11,1974 - 1980," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",Pop/Rock,"Album Rock, Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Laid-Back/Mellow, Plaintive, Reflective, Relaxed, Searching, Wistful","Autumn, Comfort, Introspection, Reflection, Relaxation",Neil Young,6.0
Carrie Anne,Reflections,box set,Graham Nash,3:43:54,3/2/2009,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Folk-Rock, Psychedelic/Garage, Soft Rock, Album Rock, British Invasion","Amiable/Good-Natured, Literate, Poignant, Laid-Back/Mellow, Gentle, Reflective, Relaxed, Sentimental, Summery, Warm, Pastoral, Smooth, Soothing, Sweet, Intimate, Wistful, Autumnal, Earnest, Organic",,Pop/Rock,"British Invasion, Contemporary Pop/Rock, Early Pop/Rock, Soft Rock, Merseybeat, Psychedelic Pop","Bright, Innocent, Plaintive, Sentimental, Bittersweet, Reflective, Romantic, Sophisticated, Summery, Sweet, Wistful, Wry","Affection/Fondness, Reflection, Reminiscing",Graham Nash,
